Chromosome	Start	Final	Expression
chr17	40617	44735	8.306738414
chr17	59645	63880	7.975107449
chr17	68305	70917	7.886110688
chr17	70985	72484	7.886110688
chr17	73368	77570	7.97052273
chr17	78400	79272	4.778271073
chr17	80963	84955	7.686355446
chr17	87731	89737	5.510022691
chr17	90561	92087	5.116455613
chr17	94011	94964	5.446040256
chr17	96545	99085	5.38125559
chr17	101073	102344	6.184595622
chr17	103762	105891	5.360138602
chr17	107331	110633	5.357728682
chr17	113746	115842	6.012684842
chr17	118135	121905	6.927478172
chr17	125712	126791	5.589456683
chr17	128920	131373	6.272229403
chr17	132144	132986	5.523616945
chr17	135311	135844	4.426394585
chr17	136919	139069	3.632764575
chr17	139985	140797	3.970729866
chr17	142094	146488	5.220744157
chr17	147865	148764	4.649676143
chr17	149366	154567	6.073278927
chr17	155386	155745	8.622541748
chr17	157866	159611	4.732626565
chr17	160360	160908	5.279032534
chr17	162489	164861	5.245674586
chr17	165981	166805	4.65092027
chr17	170547	174131	7.07902746
chr17	178040	181207	6.144753765
chr17	186989	190195	6.162211717
chr17	191340	193010	5.153432778
chr17	194825	198751	5.21816893
chr17	200666	206608	6.073778145
chr17	209251	214020	5.163007667
chr17	215521	216498	5.152450186
chr17	217419	228515	6.827071282
chr17	235455	237056	5.824287322
chr17	239586	243359	6.487071431
chr17	245167	249195	7.61345634
chr17	251052	254060	6.628885079
chr17	255931	258558	7.056787701
chr17	261304	264897	6.151331282
chr17	266213	270082	5.117579065
chr17	271294	272211	4.912866825
chr17	273160	273825	3.953920864
chr17	274959	278507	4.875029708
chr17	279353	280510	4.244302196
chr17	281236	286431	5.356966271
chr17	289536	292877	7.133917988
chr17	295786	297276	5.567554964
chr17	298406	298717	4.474912412
chr17	301886	303052	4.812260157
chr17	304749	305039	6.27870391
chr17	308793	310247	4.06583595
chr17	311365	312600	3.822638358
chr17	314769	318389	7.221002728
chr17	320257	321237	7.66998329
chr17	322212	322940	7.66998329
chr17	323031	324155	7.66998329
chr17	325109	326422	7.135961235
chr17	332089	334209	4.866143671
chr17	336618	338291	5.326762295
chr17	339068	342655	5.666875375
chr17	343485	347357	5.400155671
chr17	348654	354161	8.586228766
chr17	356286	357620	6.001264722
chr17	358367	360076	5.087836458
chr17	360995	362437	5.211246959
chr17	363053	365482	5.688785742
chr17	366265	368643	5.607508279
chr17	371228	372706	7.025206303
chr17	373522	374490	5.859417442
chr17	378306	381122	6.176081674
chr17	382564	383703	5.625743278
chr17	384819	385442	4.756108969
chr17	390248	390757	6.298574206
chr17	390778	392046	6.298574206
chr17	394658	396535	5.73629828
chr17	397356	399095	5.450853109
chr17	399703	400056	6.589448912
chr17	401029	401472	6.507280652
chr17	642163	642453	3.519867323
chr18	217216	220410	8.237189829
chr18	221306	222277	4.285250381
chr18	228579	229841	4.435805555
chr18	236798	238708	6.012977893
chr18	240800	241060	10.01819081
chr18	242262	242864	4.949984301
chr18	244049	245845	5.699994664
chr18	247198	247842	11.18639147
chr18	250492	252195	5.637879531
chr18	252859	253674	7.129462557
chr18	257230	261135	5.589088171
chr18	264992	267127	4.560036875
chr18	269825	272119	6.062935331
chr18	273122	274534	6.982162983
chr18	279181	280545	6.591212232
chr18	286529	291382	5.242837806
chr18	295918	299223	3.863099214
chr18	299980	300741	6.36864901
chr18	301814	303214	5.76611266
chr18	304695	306323	5.135038453
chr18	307109	307396	2.947438295
chr18	308957	311269	6.940925729
chr18	311368	314298	6.940925729
chr18	315218	315937	6.79365114
chr18	316624	317652	5.752140309
chr18	318476	319420	5.421328499
chr18	320904	322136	7.637060431
chr18	323398	331383	6.986003364
chr18	331923	334751	5.168474676
chr18	336132	342185	7.181461272
chr18	343726	352212	7.875301454
chr18	355319	357958	5.092449008
chr18	358686	360263	5.372800828
chr18	361547	365029	4.913436365
chr18	365704	366375	5.451009995
chr18	368624	371248	6.044592242
chr18	372253	375570	6.134043075
chr18	376309	378183	3.782501962
chr18	378638	381256	4.811678223
chr18	381845	385681	4.986398571
chr18	386716	387768	3.673425931
chr18	388384	390441	4.383078464
chr18	392621	395042	6.614933367
chr18	395494	398048	6.614933367
chr18	398771	399346	5.296962523
chr18	400827	402311	7.031351962
chr18	403239	404570	6.644128541
chr18	405899	406204	6.644128541
chr18	407677	412329	5.562383902
chr18	413570	413893	2.574375122
chr18	417720	420047	6.81426299
chr18	421708	425742	6.521202713
chr18	426868	431196	5.704859293
chr18	436011	438302	7.822131932
chr18	438732	441515	6.551469718
chr18	442457	443455	7.43812039
chr18	446565	448460	7.789447182
chr18	450483	451421	6.922352194
chr18	452210	454759	6.0863133
chr18	455830	456897	6.010365177
chr18	458439	459149	5.637329133
chr18	464089	467562	4.785315625
chr18	468286	469368	5.643299719
chr18	476815	477144	4.678416341
chr18	480054	480662	5.797454614
chr18	482220	486875	5.118575512
chr18	487845	491591	5.721749296
chr18	492192	493004	4.668138593
chr18	494526	496709	7.04330335
chr18	498586	500106	7.079712498
chr18	500277	500837	7.079712498
chr18	502065	503927	5.606364057
chr18	505718	508012	5.36694824
chr18	510133	512526	4.897140054
chr18	514100	515062	6.768035534
chr18	517085	518011	5.815338069
chr18	522102	524192	5.453955354
chr18	525084	529496	6.760440286
chr18	532470	534239	5.45102782
chr18	539670	541949	6.037818857
chr18	545900	547684	5.389106412
chr18	561076	563961	6.606119274
chr18	565308	567779	7.21994992
chr18	570793	571929	6.672993818
chr18	574262	575545	5.463694597
chr18	576129	576635	10.65377554
chr18	578088	581075	5.609034539
chr18	583039	585672	5.573863525
chr18	596372	599743	6.719398539
chr18	601789	602478	5.862975734
chr18	609070	615048	7.098790176
chr18	617541	620261	6.386527066
chr18	621059	622108	5.326707844
chr18	623266	624180	4.970808937
chr18	626442	626996	3.712823311
chr18	628053	631448	5.57137821
chr18	633061	633543	7.61132485
chr18	633593	635395	7.61132485
chr18	637498	640422	8.303589955
chr18	644569	648543	6.444670443
chr18	649295	650386	4.42647289
chr18	650979	652247	4.332222177
chr18	652917	654608	5.695925348
chr18	656553	657017	5.157275848
chr18	659387	660331	7.887801871
chr18	662698	663339	4.625496369
chr18	665264	667654	4.571357112
chr18	668282	670246	5.880323075
chr18	672000	672431	4.624682887
chr18	673424	674101	5.489947937
chr18	676517	677275	5.927459712
chr18	678112	678468	6.393443298
chr18	679666	681408	5.581134016
chr18	682621	684684	6.830570177
chr18	690452	691720	5.309166007
chr18	1306	4314	6.513685952
chr18	4777	5589	4.610472966
chr18	6352	7503	5.504856211
chr18	8260	9297	5.970814918
chr18	9710	11326	5.544135902
chr18	12196	15120	4.919455633
chr18	15915	16388	4.086673901
chr18	18499	20673	6.474532439
chr18	21795	23234	6.041187313
chr18	24595	27033	6.33602727
chr18	27823	29181	5.840005448
chr18	29684	34156	6.263041721
chr18	35651	36034	4.819990359
chr18	37034	39154	6.896271409
chr18	41296	43530	7.632606404
chr18	45871	47280	5.985472931
chr18	48103	50220	6.171605204
chr18	56232	56359	4.703880101
chr18	59017	60016	4.703880101
chr18	69299	70342	4.024356799
chr18	85779	86807	2.4231122
chr18	97412	98890	5.64420683
chr18	100303	101361	8.344360154
chr18	103171	104385	5.657907391
chr18	106876	107772	5.10088213
chr18	109824	111038	4.495501042
chr18	111713	112459	3.544756538
chr18	113336	113692	3.176038038
chr18	120853	121920	5.160240524
chr18	125152	127269	6.897955341
chr18	128756	129769	4.168119764
chr18	131530	132696	6.813858778
chr18	134233	134541	3.902772387
chr18	135336	136118	4.687291543
chr18	137505	138239	5.021735499
chr18	139738	141135	5.431276404
chr18	142238	143437	5.056794151
chr18	144159	145187	6.090144724
chr18	147130	148518	5.572938553
chr18	149198	153025	5.583175872
chr18	155146	160314	4.96792591
chr18	162989	164677	7.088496038
chr18	167448	168050	4.817108016
chr18	169522	169935	4.15930988
chr18	173298	174560	5.319134751
chr18	175420	176601	7.113684083
chr18	178711	180099	5.439799794
chr18	182972	183652	5.181436019
chr18	184755	186629	4.736499254
chr18	187590	188711	4.348353474
chr18	189202	190068	5.155550139
chr18	190962	192221	5.848454805
chr18	195276	197966	7.323294108
chr18	199808	202033	5.830744996
chr18	204612	206192	5.099095649
chr18	210063	211598	4.081801631
chr18	212260	213483	7.395663155
chr18	214191	215312	7.395663155
chr19	68168	70243	6.825859164
chr19	71925	73940	6.161740726
chr19	75664	78291	5.521617406
chr19	80744	83269	7.702403068
chr19	90939	93818	5.465742858
chr19	97288	99102	6.142015731
chr19	100516	101553	5.494801012
chr19	101689	105012	5.494801012
chr19	106505	107449	4.949340555
chr19	111965	113146	5.124525873
chr19	116107	116865	5.154278146
chr19	120119	122137	6.584257401
chr19	123623	125977	5.55512218
chr19	127173	128549	5.351715178
chr19	130748	132004	5.530466988
chr19	134889	140471	7.374526679
chr19	146654	150085	5.835951679
chr19	153984	159827	7.126227514
chr19	160452	160907	10.03049432
chr19	162580	163422	6.175023495
chr19	164712	165086	4.506395419
chr19	166490	166945	4.414685293
chr19	167636	171448	5.822718562
chr19	172207	173265	6.40353995
chr19	174590	177439	5.61800933
chr19	179108	179995	5.398956594
chr19	180700	181785	5.654830458
chr19	183113	183883	6.125065428
chr19	188249	188893	4.191426907
chr19	190068	190967	4.725794798
chr19	191856	196622	6.017966765
chr19	197089	198798	6.55319323
chr19	201378	204101	5.242645558
chr19	208025	209230	5.970785165
chr19	212121	216272	6.076690547
chr19	218416	219972	6.869768222
chr19	225688	227280	6.919040206
chr19	231833	241060	6.537067558
chr19	245968	250527	6.78154975
chr19	256248	258476	6.876630364
chr19	260204	260485	5.105017229
chr19	261823	264051	5.969612997
chr19	265252	265689	6.839679877
chr19	267493	270249	6.288018601
chr19	271437	277241	6.370182656
chr19	278324	279628	6.276648279
chr19	280619	281704	5.413676585
chr19	283508	286894	7.292831594
chr19	293135	296434	6.663406796
chr19	300262	307095	7.960257004
chr19	308808	309776	6.43902434
chr19	311749	312663	5.355272877
chr19	314571	315728	5.181667717
chr19	317707	319047	6.14891814
chr19	319998	321572	6.817002959
chr19	323337	324818	6.828947411
chr19	325819	326526	5.663698143
chr19	327212	327970	4.67518702
chr19	328837	331062	5.5677715
chr19	331707	333545	6.880704899
chr19	335806	338430	6.362618417
chr19	339522	339887	5.357244206
chr19	340579	340944	6.448558823
chr19	341635	342000	5.600284378
chr19	342671	343048	6.116218571
chr19	343742	344107	5.389918424
chr19	345756	346166	5.763626725
chr19	348474	348839	5.360100003
chr19	350564	352582	6.365430344
chr19	355804	358476	5.303504101
chr19	359238	361199	4.668033873
chr19	362215	364635	5.628615117
chr19	365301	365639	5.207213345
chr19	366570	367181	5.949479961
chr19	370390	373275	6.149609422
chr19	378279	380231	6.644771101
chr19	383420	384808	6.347033439
chr19	384999	385340	6.347033439
chr19	390093	392081	8.533522428
chr19	395097	397550	5.293955466
chr19	399459	401477	5.684699532
chr19	402678	403535	5.35948651
chr19	404329	406230	6.074827195
chr19	408807	412844	6.334501739
chr19	414353	418081	4.960282074
chr19	420976	423870	7.890748845
chr19	425341	435127	6.350890267
chr19	435259	435371	6.350890267
chr19	435577	436668	6.350890267
chr19	437394	437690	2.743604004
chr19	439235	443170	6.135888208
chr19	445438	446475	3.91727892
chr19	447705	448943	5.340769316
chr19	450773	464443	7.586886352
chr19	464639	468142	7.586886352
chr19	469309	471645	5.256701115
chr19	473340	481313	5.98923898
chr19	483187	484296	7.678831698
chr19	487133	490033	4.005524811
chr19	491351	496555	5.629142914
chr19	497534	497926	3.169615207
chr19	499427	500605	3.744553154
chr19	501559	502188	4.216578853
chr19	503178	504059	4.476947102
chr19	506175	507341	3.977509245
chr19	509363	514750	6.14278725
chr19	515800	517185	5.365497035
chr19	518345	518860	4.560038697
chr19	519492	520178	5.083190285
chr19	521137	521970	5.050406037
chr19	524076	524927	6.393759171
chr19	526517	529081	4.502359783
chr19	532451	535300	4.667857686
chr19	536170	536457	2.033228348
chr19	543061	543483	5.703415741
chr19	543533	544849	5.703415741
chr19	545867	546347	6.305431122
chr19	546539	548199	6.305431122
chr19	552361	554655	7.430125241
chr19	558643	559842	7.443576253
chr19	561683	562492	6.159484251
chr19	565881	566255	2.918780587
chr19	568470	570695	5.619122921
chr19	574002	575840	6.362719795
chr19	576933	577814	4.714770803
chr19	578631	579317	5.412479233
chr19	581479	584289	6.070835378
chr19	585489	586553	8.282901416
chr19	593224	594321	5.451291733
chr19	594838	595698	7.070052268
chr19	596072	597826	6.865380029
chr19	599031	599384	4.976249743
chr19	600176	602041	6.826201669
chr19	604173	605018	5.530519318
chr19	605801	606145	3.873136548
chr19	607489	608451	5.937570578
chr19	612379	615108	5.986827601
chr19	616206	617504	7.257239314
chr19	620944	623541	6.347051435
chr19	624493	625698	5.62401234
chr19	627109	628653	7.639999211
chr19	630455	631411	4.387707254
chr19	632279	633463	4.174839995
chr19	634416	636212	5.528526161
chr19	637010	637510	4.154268517
chr19	638296	639228	4.314047777
chr19	639699	640625	3.973819425
chr19	641169	641546	5.430299451
chr19	644030	644440	2.883450669
chr19	645063	645077	5.262174611
chr19	647388	648245	5.262174611
chr19	1892	2860	7.003727185
chr19	4040	5164	7.355068827
chr19	5901	6224	9.708741781
chr19	6755	7078	9.149743476
chr19	7660	8457	10.31309534
chr19	10157	11343	6.37022709
chr19	11389	11440	6.37022709
chr19	12444	13742	7.506003435
chr19	14581	15792	6.004978918
chr19	17609	18492	7.722953746
chr19	19701	19707	7.722953746
chr19	19885	20667	5.350417672
chr19	21778	22464	5.588303215
chr19	23463	24224	5.211797904
chr19	25362	27242	5.749814143
chr19	29550	30392	6.926712596
chr19	32665	33807	8.832822756
chr19	35353	39825	6.117820861
chr19	44531	45754	5.469143679
chr19	47342	47833	6.411169726
chr19	50729	51682	8.692775559
chr19	56257	57210	8.209264628
chr19	58597	60825	7.040342448
chr20	86389	87210	5.417890897
chr20	150668	151621	6.629575161
chr20	152376	153311	6.441806996
chr20	154062	154808	5.603859431
chr20	155702	157918	6.366699999
chr20	161352	162644	4.74063034
chr20	167384	168643	5.199797959
chr20	171131	171775	6.725686354
chr20	173952	174410	10.03281787
chr20	175438	176358	5.750903287
chr20	176587	176910	5.463911571
chr20	178588	178749	5.463911571
chr20	180415	180981	3.910119785
chr20	181837	182787	5.013587322
chr20	184153	185637	5.949715064
chr20	190131	190736	6.086268815
chr20	195168	196559	7.114838849
chr20	198888	201758	4.78284976
chr20	202585	203391	4.943524473
chr20	204148	204837	4.951280281
chr20	207167	207946	5.970631565
chr20	210535	211911	4.825922049
chr20	220919	222454	3.222749022
chr20	234573	236195	4.955383048
chr20	252721	256578	5.278586744
chr20	260402	263080	6.319839123
chr20	264710	266023	4.548034657
chr20	267803	271165	5.752558257
chr20	275194	276876	5.972253399
chr20	277747	279426	4.982778842
chr20	280276	281655	6.195316693
chr20	282686	283591	3.848048934
chr20	286296	292103	6.241468592
chr20	296905	299265	5.642249444
chr20	304604	307117	5.121056383
chr20	309169	310746	3.945035908
chr20	313952	316744	7.137529113
chr20	316773	317528	7.137529113
chr20	318616	319365	5.543029052
chr20	323348	324830	6.078810615
chr20	327547	327974	6.078810615
chr20	334056	338747	6.726468119
chr20	341638	343380	5.779539378
chr20	344690	345088	4.44213561
chr20	348950	349411	9.599158754
chr20	350418	350879	9.718244695
chr20	352337	365155	7.777095332
chr20	368656	371325	5.731063447
chr20	374914	375510	5.769709587
chr20	376509	377015	9.379931996
chr20	377701	378207	9.305715271
chr20	379153	383043	6.347850811
chr20	384269	389209	6.450292401
chr20	390869	392509	6.830433405
chr20	393934	398952	6.827964991
chr20	400331	401191	5.080062427
chr20	402407	404149	5.513918061
chr20	405475	408486	7.600672544
chr20	409008	409382	8.34287187
chr20	410138	411874	5.462147772
chr20	413292	413753	4.543613495
chr20	414660	415034	8.300532367
chr20	415702	417360	6.167866398
chr20	418789	419880	5.598361975
chr20	420951	422387	6.670239706
chr20	423518	424435	6.549983879
chr20	426286	429069	5.597824989
chr20	430773	431885	5.819599665
chr20	433603	435516	7.577692532
chr20	436958	437962	4.432034658
chr20	439245	439667	4.760992133
chr20	441067	442950	8.247145163
chr20	443701	444465	7.033798446
chr20	445159	446550	6.338051153
chr20	448289	450034	5.803088154
chr20	450579	452900	6.456288824
chr20	454708	455277	9.254549558
chr20	456250	457365	8.034240751
chr20	460546	460950	8.277636385
chr20	461094	461539	8.277636385
chr20	461589	461802	8.277636385
chr20	464773	465411	8.732312346
chr20	467903	468211	4.738336196
chr20	469661	470242	5.378483782
chr20	470881	472515	5.322849048
chr20	473931	474704	4.408516482
chr20	475487	476776	5.272276918
chr20	477613	478638	4.179336248
chr20	479577	481712	7.064734707
chr20	482611	483330	6.959750996
chr20	768866	769609	7.910625011
chr20	770433	771116	5.397716347
chr20	771502	772725	7.946585283
chr20	773317	773599	6.147623958
chr20	774805	775206	6.147623958
chr20	776305	776582	6.147623958
chr20	777954	781705	6.735370836
chr20	783052	783985	6.735370836
chr20	784590	786290	8.204740618
chr20	788768	790465	8.82234839
chr20	794401	796641	6.403655625
chr20	798853	800196	5.345461684
chr20	803171	805912	6.989889046
chr20	806942	808462	5.240331565
chr20	809863	810855	6.064183304
chr20	814303	817346	6.163265004
chr20	818896	819148	6.163265004
chr20	822159	825023	6.208861791
chr20	825946	827058	5.942442906
chr20	828609	829469	5.035753321
chr20	831782	832114	1.935667758
chr20	832843	835167	4.882846582
chr20	836553	841130	6.070600601
chr20	842280	843995	6.526079446
chr20	847373	848371	5.129310739
chr20	849369	850175	5.808494115
chr20	855004	855393	4.050136389
chr20	856516	858804	6.190055428
chr20	860384	861955	7.442490507
chr20	863462	866248	6.996078537
